User_ID,Cluster_ID,tsne_x,tsne_y,pca_x,pca_y,Banned_Categories,Allowed_Categories,Age,Age_Group,Gender,Religion,Mental_Condition,Physical_Condition
0000880,0,0.40122044,-12.125583,18.573727,6.9044223,"['Harassment', 'Sexuality', 'Violence']","['Hate', 'Propaganda', 'Self-Harm', 'Shocking']",34,young adults,female,None,sexual assault,healthy
0000881,1,15.602131,-32.427814,15.372527,-48.23798,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",82,elderly,male,None,anxiety,healthy
0000882,2,39.52364,12.07014,30.046751,-5.174911,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",35,middle-aged,male,Buddhism,anxiety,hearing impairment
0000883,3,-22.320263,19.452133,-7.7546782,30.538668,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,male,Islam,healthy,intellectual disability
0000884,2,17.455347,6.908176,19.871347,25.2012,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",23,young adults,female,Christianity,war,healthy
0000885,4,-58.717934,-1.2817161,-54.268345,0.90072715,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],8,children,female,Christianity,healthy,intellectual disability
0000886,2,11.0857315,8.090178,26.957058,9.826347,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",35,middle-aged,female,Buddhism,healthy,healthy
0000887,0,-6.701691,-33.09949,15.702217,-16.955902,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",33,young adults,male,None,anxiety,hearing impairment
0000888,2,3.2197676,-5.1249657,28.954615,10.923471,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",42,middle-aged,female,Christianity,sexual assault,visual impairment
0000889,1,19.71561,-23.990877,-10.985876,-42.12575,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",70,young elderly,female,None,natural disasters,visual impairment
0000890,2,17.385086,36.874905,19.251534,19.840502,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",26,young adults,male,Islam,anxiety,intellectual disability
0000891,2,20.188442,10.084894,24.874647,5.807006,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",52,middle-aged,female,Christianity,healthy,intellectual disability
0000892,3,-12.977845,3.1796129,-11.313807,32.71451,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",16,adolescents,male,Islam,sexual assault,intellectual disability
0000893,4,-63.94767,-16.69105,-56.249737,-37.68171,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",3,infants & toddlers,female,None,natural disasters,visual impairment
0000894,4,-58.508263,-1.7601041,-50.088,0.15601432,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],8,children,female,Christianity,anxiety,intellectual disability
0000895,4,-64.36972,-6.875796,-64.26992,-34.138767,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],5,children,male,None,healthy,intellectual disability
0000896,3,-8.168841,17.842249,-6.455894,32.357666,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",19,adolescents,female,Christianity,healthy,healthy
0000897,2,26.92335,14.010063,29.164541,-10.670929,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",44,middle-aged,male,Christianity,natural disasters,hearing impairment
0000898,1,34.16616,-11.661418,21.17317,-31.644224,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Hate'],85,elderly,male,Christianity,depression,intellectual disability
0000899,3,-18.705723,-3.458374,-34.09016,15.641821,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,female,None,healthy,hearing impairment
0000900,3,-12.524076,-1.419119,-15.353459,9.469344,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",17,adolescents,male,None,sexual assault,intellectual disability
0000901,1,18.388618,-36.11089,14.03977,-38.2733,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",66,young elderly,male,None,healthy,healthy
0000902,2,19.130955,32.247726,22.558193,19.205366,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",33,young adults,male,Islam,healthy,healthy
0000903,3,-6.168015,0.7730726,1.9985443,34.147278,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",19,adolescents,female,Christianity,sexual assault,healthy
0000904,2,40.95062,10.693991,32.485924,-7.141674,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",43,middle-aged,male,Buddhism,natural disasters,healthy
0000905,2,22.615309,37.926044,19.364088,-1.2328006,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",50,middle-aged,male,Islam,anxiety,hearing impairment
0000906,4,-62.468594,6.0309606,-48.733406,0.07868018,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],8,children,male,Islam,anxiety,intellectual disability
0000907,3,-18.26079,-8.233512,-17.222492,19.46226,"['Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Violence']",17,adolescents,female,None,depression,healthy
0000908,2,11.095103,8.394655,27.58846,7.1584454,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",46,middle-aged,female,Buddhism,healthy,healthy
0000909,3,-9.936934,27.485071,-23.659807,42.444138,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",13,adolescents,female,Islam,natural disasters,healthy
0000910,0,-11.432657,-40.429523,8.917342,-2.1258984,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",26,young adults,female,None,healthy,visual impairment
0000911,2,30.935432,24.503614,19.069153,6.419658,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",32,young adults,male,Christianity,healthy,healthy
0000912,2,29.480337,21.628248,20.868084,2.6607604,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",29,young adults,male,Christianity,healthy,visual impairment
0000913,4,-16.889383,-24.909107,-36.022934,-11.927459,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",30,young adults,female,None,healthy,healthy
0000914,4,-53.936832,1.7096742,-48.362385,13.10225,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,female,Christianity,healthy,healthy
0000915,2,21.53247,38.938755,31.437206,2.4503376,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",54,middle-aged,male,Islam,depression,hearing impairment
0000916,2,17.784286,-2.1188843,30.466667,0.7346864,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",53,middle-aged,female,Buddhism,anxiety,visual impairment
0000917,3,-18.758785,-1.472099,-41.02044,18.83474,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",13,adolescents,female,None,healthy,healthy
0000918,2,16.150513,5.2243524,15.8583975,24.68395,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",22,young adults,female,Christianity,anxiety,healthy
0000919,4,-68.404816,-16.776155,-41.248043,-32.13778,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",0,infants & toddlers,male,None,healthy,healthy
0000920,3,-19.276152,-1.6133035,-36.15719,20.445982,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,female,None,healthy,healthy
0000921,0,-4.9989233,-34.140984,22.415936,-27.648727,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",45,middle-aged,male,None,anxiety,visual impairment
0000922,0,-11.96924,-28.073595,-11.513277,-17.308004,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",20,young adults,male,None,depression,visual impairment
0000923,2,20.851425,39.080833,32.27794,8.859678,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",37,middle-aged,male,Islam,depression,visual impairment
0000924,2,19.664948,39.297867,27.067007,15.626958,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",33,young adults,male,Islam,depression,visual impairment
0000925,2,31.308372,15.540145,25.405693,-6.6342373,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",52,middle-aged,male,Christianity,anxiety,intellectual disability
0000926,3,-6.8836226,10.887877,-23.890707,29.404985,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",13,adolescents,female,Buddhism,anxiety,intellectual disability
0000927,2,32.49663,23.758144,25.410685,-0.78759277,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",37,middle-aged,male,Christianity,healthy,healthy
0000928,1,29.26409,-7.9577374,22.19105,-11.265472,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",68,young elderly,female,Christianity,healthy,healthy
0000929,4,-53.806515,-1.4098362,-43.76767,8.234014,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,female,Buddhism,healthy,hearing impairment
0000930,0,-0.007135253,-33.913387,18.731905,-21.958048,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",43,middle-aged,male,None,natural disasters,intellectual disability
0000931,1,6.360788,-10.711899,27.77276,-4.603197,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",72,young elderly,male,Islam,sexual assault,healthy
0000932,0,2.8017776,-16.538618,13.417309,-10.222555,"['Harassment', 'Sexuality', 'Violence']","['Hate', 'Propaganda', 'Self-Harm', 'Shocking']",50,middle-aged,female,None,sexual assault,visual impairment
0000933,1,37.65091,-3.0041256,25.482702,-12.774901,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",74,young elderly,male,Islam,healthy,healthy
0000934,1,12.852357,-34.209064,13.375771,-36.594772,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",65,young elderly,male,None,healthy,intellectual disability
0000935,3,-28.49479,-1.3577653,-33.82188,8.329964,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",16,adolescents,male,None,healthy,healthy
0000936,3,-28.819885,14.22517,-20.688177,17.39494,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",15,adolescents,male,Buddhism,healthy,hearing impairment
0000937,3,-6.3286433,14.951577,-21.65952,33.3389,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",15,adolescents,female,Christianity,healthy,intellectual disability
0000938,2,31.046196,13.948369,30.15198,-4.1259193,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",48,middle-aged,male,Christianity,anxiety,healthy
0000939,3,-28.83026,-1.7771816,-43.59021,6.285353,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",13,adolescents,male,None,healthy,healthy
0000940,4,-62.76352,-4.536399,-50.819874,-14.72129,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],12,children,male,None,depression,intellectual disability
0000941,4,-71.59774,-9.714776,-62.449474,-35.73318,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",6,children,male,None,natural disasters,healthy
0000942,4,-65.751595,2.267004,-53.850227,-1.9029845,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],11,children,male,Christianity,healthy,healthy
0000943,0,-0.8530579,-27.022808,20.305922,-15.319154,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",46,middle-aged,female,None,anxiety,hearing impairment
0000944,0,-3.249428,-25.573982,14.841048,0.18181606,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",31,young adults,female,None,anxiety,healthy
0000945,3,-18.828075,-4.0011997,-28.000624,15.777095,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",16,adolescents,female,None,healthy,hearing impairment
0000946,3,-8.708909,12.3241625,-6.298894,27.624834,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,female,Buddhism,healthy,intellectual disability
0000947,2,16.043802,11.584241,25.80896,7.7989545,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",45,middle-aged,female,Christianity,healthy,healthy
0000948,4,-66.2328,-10.253824,-63.467148,-37.50762,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",6,children,male,None,healthy,visual impairment
0000949,1,18.7537,-34.355076,11.713604,-49.278423,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",82,elderly,male,None,healthy,healthy
0000950,1,18.275915,-29.251139,14.782708,-31.965742,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",61,young elderly,female,None,healthy,hearing impairment
0000951,0,-13.093684,-26.656303,-23.639313,-14.869071,"['Harassment', 'Propaganda']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",20,young adults,male,None,healthy,intellectual disability
0000952,0,-7.747158,-28.471554,9.609893,-2.8364825,"['Propaganda', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Sexuality', 'Shocking']",21,young adults,male,None,war,healthy
0000953,2,2.4109437,35.80285,22.091232,30.154968,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",26,young adults,female,Islam,depression,hearing impairment
0000954,2,17.138844,9.359277,20.24788,13.850313,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",34,young adults,female,Christianity,healthy,hearing impairment
0000955,4,-72.2541,-12.055346,-50.022617,-29.103708,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",10,children,male,None,depression,healthy
0000956,0,-1.4483802,-31.942009,23.634068,-29.485292,"['Propaganda', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Sexuality', 'Shocking']",56,middle-aged,male,None,war,hearing impairment
0000957,3,-21.336699,8.1009445,-24.167152,19.45932,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",13,adolescents,male,Christianity,depression,intellectual disability
0000958,0,-7.992153,-46.1355,5.20396,-8.374437,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",25,young adults,male,None,healthy,healthy
0000959,2,24.71202,17.930721,20.496656,5.7752814,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",31,young adults,male,Christianity,depression,intellectual disability
0000960,1,16.885958,-27.38388,16.313711,-37.45326,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",78,elderly,female,None,anxiety,healthy
0000961,1,40.94777,-14.290385,29.835268,-25.035221,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",69,young elderly,male,Buddhism,war,hearing impairment
0000962,3,-27.389816,11.789437,-15.045505,20.18019,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,male,Christianity,healthy,hearing impairment
0000963,4,-60.44562,-12.027929,-53.69796,-22.602818,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",6,children,female,None,depression,visual impairment
0000964,4,-54.318268,-2.92676,-47.70623,-7.863274,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],10,children,female,Buddhism,healthy,visual impairment
0000965,0,2.0797055,-14.436042,20.005943,-15.459959,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",57,middle-aged,male,None,sexual assault,intellectual disability
0000966,3,-25.308096,-2.411916,-17.893803,2.5235977,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",19,adolescents,male,None,healthy,intellectual disability
0000967,2,8.473806,38.735355,31.72073,11.142618,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",49,middle-aged,female,Islam,natural disasters,visual impairment
0000968,2,29.656061,12.628721,29.888315,-5.1951947,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",43,middle-aged,male,Christianity,depression,hearing impairment
0000969,4,-69.29025,-8.882183,-64.56333,-34.65604,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",5,children,male,None,healthy,healthy
0000970,0,1.2982489,-26.007635,19.704521,-10.349346,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",35,middle-aged,female,None,major accidents,healthy
0000971,1,35.90398,-11.802467,27.546701,-19.595531,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",69,young elderly,male,Christianity,depression,healthy
0000972,0,-4.5020494,-32.243137,24.39616,-22.216368,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",54,middle-aged,male,None,depression,healthy
0000973,4,-61.60116,-11.16485,-64.0585,-26.390919,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",6,children,female,None,healthy,hearing impairment
0000974,4,-62.206467,5.5276365,-43.916813,8.743695,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],11,children,male,Islam,depression,intellectual disability
